ensembl_gene_id;log2FoldChange;pvalue;padj;length;symbol;entrezgene;description;PR661W_Vec;PR661W_TRPM1;PR661W_TRPM1.norm.count.mean;PR661W_Vec.norm.count.mean;baseMean
ENSMUSG00000032757;-0,049708152;0,771712087;0,99995239;3730;Bet1;12068;"Bet1 golgi vesicular membrane trafficking protein [Source:MGI Symbol;Acc:MGI:1343104]";38,19903319;36,90529884;36,90529884;38,19903319;37,55216602
ENSMUSG00000025173;-0,021097318;0,771816489;0,99995239;4562;Wdr45b;66840;"WD repeat domain 45B [Source:MGI Symbol;Acc:MGI:1914090]";76,2785076;75,17116169;75,17116169;76,2785076;75,72483464
ENSMUSG00000031737;-0,154028517;0,771819882;0,99995239;3127;Irx5;54352;"Iroquois homeobox 5 [Source:MGI Symbol;Acc:MGI:1859086]";9,146247385;8,220074242;8,220074242;9,146247385;8,683160813
ENSMUSG00000020021;0,138396472;0,771903144;0,99995239;8241;Fgd6;13998;"FYVE, RhoGEF and PH domain containing 6 [Source:MGI Symbol;Acc:MGI:1261419]";39,81307685;43,82149923;43,82149923;39,81307685;41,81728804
ENSMUSG00000047141;0,114764346;0,771941223;0,99995239;6261;Zfp654;72020;"zinc finger protein 654 [Source:MGI Symbol;Acc:MGI:1919270]";72,9308615;78,96940289;78,96940289;72,9308615;75,95013219
ENSMUSG00000020691;-0,060061642;0,771955888;0,99995239;3399;Mettl2;52686;"methyltransferase like 2 [Source:MGI Symbol;Acc:MGI:1289171]";31,20484402;29,93240827;29,93240827;31,20484402;30,56862615
ENSMUSG00000024201;0,134682211;0,772129044;0,99995239;4895;Kdm4b;193796;"lysine (K)-specific demethylase 4B [Source:MGI Symbol;Acc:MGI:2442355]";43,22050235;47,44966993;47,44966993;43,22050235;45,33508614
ENSMUSG00000060904;0,00653983;0,772173115;0,99995239;2369;Arl1;104303;"ADP-ribosylation factor-like 1 [Source:MGI Symbol;Acc:MGI:99436]";213,7711153;214,7423533;214,7423533;213,7711153;214,2567343
ENSMUSG00000047669;0,398788245;0,77230706;0,99995239;2140;Msl3l2;73390;"MSL3 like 2 [Source:MGI Symbol;Acc:MGI:1920640]";2,450955181;3,23133953;3,23133953;2,450955181;2,841147356
ENSMUSG00000037405;0,398788245;0,77230706;0,99995239;4360;Icam1;15894;"intercellular adhesion molecule 1 [Source:MGI Symbol;Acc:MGI:96392]";2,450955181;3,23133953;3,23133953;2,450955181;2,841147356
ENSMUSG00000027835;-0,029152621;0,772343078;0,99995239;2939;Pdcd10;56426;"programmed cell death 10 [Source:MGI Symbol;Acc:MGI:1928396]";60,85542377;59,63805588;59,63805588;60,85542377;60,24673983
ENSMUSG00000113585;-0,269194842;0,772401722;0,99995239;2316;Gm19605;;"predicted gene, 19605 [Source:MGI Symbol;Acc:MGI:5011790]";3,825881259;3,174649362;3,174649362;3,825881259;3,500265311
ENSMUSG00000020232;0,137065087;0,772409183;0,99995239;3149;Hmg20b;15353;"high mobility group 20B [Source:MGI Symbol;Acc:MGI:1341190]";40,82932656;44,89861241;44,89861241;40,82932656;42,86396949
ENSMUSG00000027180;-0,031072134;0,772472871;0,99995239;7237;Fbxo3;57443;"F-box protein 3 [Source:MGI Symbol;Acc:MGI:1929084]";57,86645404;56,63347702;56,63347702;57,86645404;57,24996553
ENSMUSG00000002319;-0,04684617;0,772522645;0,99995239;4669;Ipo4;75751;"importin 4 [Source:MGI Symbol;Acc:MGI:1923001]";40,23153261;38,94614486;38,94614486;40,23153261;39,58883873
ENSMUSG00000078552;-0,370280968;0,77255233;0,99995239;1371;Dcdc2b;100504491;"doublecortin domain containing 2b [Source:MGI Symbol;Acc:MGI:2686212]";2,271616997;1,757395183;1,757395183;2,271616997;2,01450609
ENSMUSG00000028923;-0,043202507;0,77261631;0,99995239;3095;Necap2;66147;"NECAP endocytosis associated 2 [Source:MGI Symbol;Acc:MGI:1913397]";43,45961993;42,17748439;42,17748439;43,45961993;42,81855216
ENSMUSG00000060131;0,174303881;0,772647182;0,99995239;6660;Atp8b4;241633;"ATPase, class I, type 8B, member 4 [Source:MGI Symbol;Acc:MGI:1859664]";20,145656;22,73275704;22,73275704;20,145656;21,43920652
ENSMUSG00000031574;-0,104135596;0,77271569;0,99995239;4113;Star;20845;"steroidogenic acute regulatory protein [Source:MGI Symbol;Acc:MGI:102760]";15,78176019;14,6827533;14,6827533;15,78176019;15,23225675
ENSMUSG00000025138;0,175513524;0,772832106;0,99995239;5148;Sirt7;209011;"sirtuin 7 [Source:MGI Symbol;Acc:MGI:2385849]";19,72720024;22,2792357;22,2792357;19,72720024;21,00321797
ENSMUSG00000044465;0,170319822;0,772832376;0,99995239;11834;Fam160a2;74349;"family with sequence similarity 160, member A2 [Source:MGI Symbol;Acc:MGI:1921599]";21,46080269;24,15001122;24,15001122;21,46080269;22,80540695
ENSMUSG00000075014;-0,129017184;0,772875624;0,99995239;660;Gm10800;;"predicted gene 10800 [Source:MGI Symbol;Acc:MGI:3641657]";11,71676136;10,7144416;10,7144416;11,71676136;11,21560148
ENSMUSG00000021951;-0,129017184;0,772875624;0,99995239;947;Eef1akmt1;68043;"EEF1A alpha lysine methyltransferase 1 [Source:MGI Symbol;Acc:MGI:1915293]";11,71676136;10,7144416;10,7144416;11,71676136;11,21560148
ENSMUSG00000036435;-0,028432559;0,772909075;0,99995239;12042;Exoc1;69940;"exocyst complex component 1 [Source:MGI Symbol;Acc:MGI:2445020]";61,6923353;60,48840839;60,48840839;61,6923353;61,09037184
ENSMUSG00000074121;0,489047411;0,773055141;0,99995239;2653;Ntf5;78405;"neurotrophin 5 [Source:MGI Symbol;Acc:MGI:97381]";1,494484867;2,097536186;2,097536186;1,494484867;1,796010526
ENSMUSG00000031202;-0,104348217;0,773252723;0,99995239;3401;Rab39b;67790;"RAB39B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:1915040]";15,6622014;14,56937297;14,56937297;15,6622014;15,11578719
ENSMUSG00000018809;-0,07305232;0,773269926;0,99995239;4329;Smyd4;319822;"SET and MYND domain containing 4 [Source:MGI Symbol;Acc:MGI:2442796]";24,6291106;23,41303905;23,41303905;24,6291106;24,02107483
ENSMUSG00000052676;-0,085011343;0,773300252;0,99995239;5391;Zmat1;215693;"zinc finger, matrin type 1 [Source:MGI Symbol;Acc:MGI:2442284]";20,44455298;19,27465684;19,27465684;20,44455298;19,85960491
ENSMUSG00000093577;0,560880156;0,773334504;0,99995239;2427;Gm20632;;"predicted gene 20632 [Source:MGI Symbol;Acc:MGI:5313079]";1,076029104;1,587324681;1,587324681;1,076029104;1,331676893
ENSMUSG00000051246;0,560880156;0,773334504;0,99995239;2905;Msantd1;403174;"Myb/SANT-like DNA-binding domain containing 1 [Source:MGI Symbol;Acc:MGI:2684990]";1,076029104;1,587324681;1,587324681;1,076029104;1,331676893
ENSMUSG00000109115;0,560880156;0,773334504;0,99995239;1969;Gm44669;;"predicted gene 44669 [Source:MGI Symbol;Acc:MGI:5753245]";1,076029104;1,587324681;1,587324681;1,076029104;1,331676893
ENSMUSG00000073838;-0,039884639;0,773430703;0,99995239;2125;Tufm;233870;"Tu translation elongation factor, mitochondrial [Source:MGI Symbol;Acc:MGI:1923686]";46,44858966;45,18206325;45,18206325;46,44858966;45,81532645
ENSMUSG00000049922;-0,114684893;0,773431783;0,99995239;3275;Slc35c1;228368;"solute carrier family 35, member C1 [Source:MGI Symbol;Acc:MGI:2443301]";13,74926077;12,69859745;12,69859745;13,74926077;13,22392911
ENSMUSG00000109005;0,414436588;0,773435267;0,99995239;2272;Gm45221;;"predicted gene 45221 [Source:MGI Symbol;Acc:MGI:5753797]";2,211837603;2,947888694;2,947888694;2,211837603;2,579863148
ENSMUSG00000097876;0,414436588;0,773435267;0,99995239;1726;Gm16892;;"predicted gene, 16892 [Source:MGI Symbol;Acc:MGI:4439816]";2,211837603;2,947888694;2,947888694;2,211837603;2,579863148
ENSMUSG00000105345;-0,259995906;0,773513668;0,99995239;2439;BC030343;;"cDNA sequence BC030343 [Source:MGI Symbol;Acc:MGI:2679267]";4,005219443;3,344719864;3,344719864;4,005219443;3,674969653
ENSMUSG00000061838;0,120307565;0,773517501;0,99995239;4623;Suclg2;20917;"succinate-Coenzyme A ligase, GDP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306824]";61,33365893;66,66763661;66,66763661;61,33365893;64,00064777
ENSMUSG00000061028;0,129075806;0,773555359;0,99995239;7614;Clasrp;53609;"CLK4-associating serine/arginine rich protein [Source:MGI Symbol;Acc:MGI:1855695]";48,77998605;53,34544732;53,34544732;48,77998605;51,06271669
ENSMUSG00000028578;-0,080507778;0,773612168;0,99995239;3591;Caap1;67770;"caspase activity and apoptosis inhibitor 1 [Source:MGI Symbol;Acc:MGI:1915020]";21,81947905;20,63522086;20,63522086;21,81947905;21,22734995
ENSMUSG00000022193;-0,050890809;0,773658916;0,99995239;899;Psmb5;19173;"proteasome (prosome, macropain) subunit, beta type 5 [Source:MGI Symbol;Acc:MGI:1194513]";36,64476893;35,37466432;35,37466432;36,64476893;36,00971663
ENSMUSG00000000579;0,19646873;0,773860566;0,99995239;3777;Dynlt1c;100040563;"dynein light chain Tctex-type 1C [Source:MGI Symbol;Acc:MGI:3807476]";14,34705472;16,44014848;16,44014848;14,34705472;15,3936016
ENSMUSG00000058886;-0,080518667;0,773895677;0,99995239;4389;Deaf1;54006;"DEAF1, transcription factor [Source:MGI Symbol;Acc:MGI:1858496]";21,75969966;20,57853069;20,57853069;21,75969966;21,16911517
ENSMUSG00000030766;-0,059838824;0,773898709;0,99995239;9759;Arhgap17;70497;"Rho GTPase activating protein 17 [Source:MGI Symbol;Acc:MGI:1917747]";30,78638826;29,5355771;29,5355771;30,78638826;30,16098268
ENSMUSG00000013698;0,084856628;0,773924368;0,99995239;3861;Pea15a;18611;"phosphoprotein enriched in astrocytes 15A [Source:MGI Symbol;Acc:MGI:104799]";231,286478;245,2983534;245,2983534;231,286478;238,2924157
ENSMUSG00000020978;-0,01868694;0,773962771;0,99995239;5438;Klhdc2;69554;"kelch domain containing 2 [Source:MGI Symbol;Acc:MGI:1916804]";80,34350644;79,30954389;79,30954389;80,34350644;79,82652516
ENSMUSG00000027811;0,143716356;0,774106576;0,99995239;1970;4930579G24Rik;75939;"RIKEN cDNA 4930579G24 gene [Source:MGI Symbol;Acc:MGI:1923189]";34,7916077;38,43593335;38,43593335;34,7916077;36,61377052
ENSMUSG00000112096;-0,254336884;0,774157112;0,99995239;857;A430103D13Rik;;"RIKEN cDNA A430103D13 gene [Source:MGI Symbol;Acc:MGI:1925025]";4,124778232;3,458100198;3,458100198;4,124778232;3,791439215
ENSMUSG00000061815;-0,472478441;0,774303833;0,99995239;2329;Rufy4;435626;"RUN and FYVE domain containing 4 [Source:MGI Symbol;Acc:MGI:3588214]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000109293;-0,472478441;0,774303833;0,99995239;2285;Dcst2;329702;"DC-STAMP domain containing 2 [Source:MGI Symbol;Acc:MGI:2685606]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000028445;-0,472478441;0,774303833;0,99995239;1269;Enho;69638;"energy homeostasis associated [Source:MGI Symbol;Acc:MGI:1916888]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000028794;-0,472478441;0,774303833;0,99995239;3588;A3galt2;215493;"alpha 1,3-galactosyltransferase 2 (isoglobotriaosylceramide synthase) [Source:MGI Symbol;Acc:MGI:2685279]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000040703;-0,472478441;0,774303833;0,99995239;4938;Cyp2s1;74134;"cytochrome P450, family 2, subfamily s, polypeptide 1 [Source:MGI Symbol;Acc:MGI:1921384]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000019464;-0,472478441;0,774303833;0,99995239;5459;Ptger1;19216;"prostaglandin E receptor 1 (subtype EP1) [Source:MGI Symbol;Acc:MGI:97793]";1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000117405;-0,472478441;0,774303833;0,99995239;592;;;;1,494484867;1,077113177;1,077113177;1,494484867;1,285799022
ENSMUSG00000087556;-0,251636471;0,774451959;0,99995239;751;Gm15764;;"predicted gene 15764 [Source:MGI Symbol;Acc:MGI:3783206]";4,184557627;3,514790365;3,514790365;4,184557627;3,849673996
ENSMUSG00000053334;0,218020215;0,774461743;0,99995239;3133;Ficd;231630;"FIC domain containing [Source:MGI Symbol;Acc:MGI:1098550]";10,82007044;12,58521711;12,58521711;10,82007044;11,70264378
ENSMUSG00000036006;-0,130997548;0,774489762;0,99995239;11662;Ripor2;193385;"RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]";11,29830559;10,31761043;10,31761043;11,29830559;10,80795801
ENSMUSG00000019370;0,002654188;0,774923904;0,99995239;2423;Calm3;12315;"calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249]";173,7189209;174,0388133;174,0388133;173,7189209;173,8788671
ENSMUSG00000041671;-0,131591128;0,774948069;0,99995239;6812;Pyroxd1;232491;"pyridine nucleotide-disulphide oxidoreductase domain 1 [Source:MGI Symbol;Acc:MGI:2676395]";11,1787468;10,20423009;10,20423009;11,1787468;10,69148845
ENSMUSG00000079645;-0,35408374;0,775005247;0,99995239;691;Gm17193;;"predicted gene 17193 [Source:MGI Symbol;Acc:MGI:4938020]";2,391175787;1,870775517;1,870775517;2,391175787;2,130975652
ENSMUSG00000036073;0,233790356;0,775129679;0,99995239;2471;Galt;14430;"galactose-1-phosphate uridyl transferase [Source:MGI Symbol;Acc:MGI:95638]";8,966909201;10,5443711;10,5443711;8,966909201;9,755640148
ENSMUSG00000019794;0,135142768;0,775149648;0,99995239;2195;Katna1;23924;"katanin p60 (ATPase-containing) subunit A1 [Source:MGI Symbol;Acc:MGI:1344353]";41,60645869;45,69227475;45,69227475;41,60645869;43,64936672
ENSMUSG00000050737;0,254964379;0,775257326;0,99995239;3931;Ptges;64292;"prostaglandin E synthase [Source:MGI Symbol;Acc:MGI:1927593]";7,17352736;8,560215245;8,560215245;7,17352736;7,866871303
ENSMUSG00000041935;0,094852514;0,775303621;0,99995239;5199;AW549877;106064;"expressed sequence AW549877 [Source:MGI Symbol;Acc:MGI:2146232]";142,6336357;152,3264792;152,3264792;142,6336357;147,4800575
ENSMUSG00000027654;-0,132197794;0,775404939;0,99995239;3991;Fam83d;71878;"family with sequence similarity 83, member D [Source:MGI Symbol;Acc:MGI:1919128]";11,05918801;10,09084976;10,09084976;11,05918801;10,57501889
ENSMUSG00000027651;0,12101515;0,775526339;0,99995239;6499;Rprd1b;70470;"regulation of nuclear pre-mRNA domain containing 1B [Source:MGI Symbol;Acc:MGI:1917720]";59,06204193;64,22995942;64,22995942;59,06204193;61,64600068
ENSMUSG00000032776;-0,170416688;0,775683556;0,99995239;12351;Mctp2;244049;"multiple C2 domains, transmembrane 2 [Source:MGI Symbol;Acc:MGI:2685335]";7,591983123;6,746129895;6,746129895;7,591983123;7,169056509
ENSMUSG00000036721;-0,097233919;0,775872541;0,99995239;5003;Zscan12;22758;"zinc finger and SCAN domain containing 12 [Source:MGI Symbol;Acc:MGI:1099444]";16,7980099;15,70317631;15,70317631;16,7980099;16,25059311
ENSMUSG00000033446;-0,237014437;0,775888887;0,99995239;5400;Lpar6;67168;"lysophosphatidic acid receptor 6 [Source:MGI Symbol;Acc:MGI:1914418]";4,543233995;3,854931369;3,854931369;4,543233995;4,199082682
ENSMUSG00000097328;-0,17276508;0,776034987;0,99995239;1515;Tnfsf12;21944;"tumor necrosis factor (ligand) superfamily, member 12 [Source:MGI Symbol;Acc:MGI:1196259]";7,412644939;6,576059393;6,576059393;7,412644939;6,994352166
ENSMUSG00000030084;0,002937766;0,776055433;0,99995239;9054;Plxna1;18844;"plexin A1 [Source:MGI Symbol;Acc:MGI:107685]";174,1373767;174,4923346;174,4923346;174,1373767;174,3148556
ENSMUSG00000035864;0,389113808;0,776151824;0,99995239;8338;Syt1;20979;"synaptotagmin I [Source:MGI Symbol;Acc:MGI:99667]";2,510734576;3,288029697;3,288029697;2,510734576;2,899382136
ENSMUSG00000036646;-0,002898469;0,776188903;0,99995239;5391;Man1b1;227619;"mannosidase, alpha, class 1B, member 1 [Source:MGI Symbol;Acc:MGI:2684954]";135,8187847;135,5461897;135,5461897;135,8187847;135,6824872
ENSMUSG00000025509;-0,105578813;0,776223755;0,99995239;3020;Pnpla2;66853;"patatin-like phospholipase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914103]";15,00462806;13,94578113;13,94578113;15,00462806;14,47520459
ENSMUSG00000021215;-0,027175153;0,776340458;0,99995239;5217;Net1;56349;"neuroepithelial cell transforming gene 1 [Source:MGI Symbol;Acc:MGI:1927138]";61,81189409;60,65847889;60,65847889;61,81189409;61,23518649
ENSMUSG00000023345;-0,133774633;0,776540207;0,99995239;3336;Poc1a;70235;"POC1 centriolar protein A [Source:MGI Symbol;Acc:MGI:1917485]";10,76029104;9,807398923;9,807398923;10,76029104;10,28384498
ENSMUSG00000085794;0,312861927;0,776757112;0,99995239;5406;Vax2os;;"ventral anterior homeobox 2, opposite strand [Source:MGI Symbol;Acc:MGI:3583301]";4,244337022;5,272185548;5,272185548;4,244337022;4,758261285
ENSMUSG00000095193;-0,134100787;0,776765975;0,99995239;3773;Gm20939;100044193;"predicted gene, 20939 [Source:MGI Symbol;Acc:MGI:5434295]";10,70051165;9,750708756;9,750708756;10,70051165;10,2256102
ENSMUSG00000021751;-0,455061388;0,776811718;0,99995239;3703;Acox2;93732;"acyl-Coenzyme A oxidase 2, branched chain [Source:MGI Symbol;Acc:MGI:1934852]";1,554264261;1,133803344;1,133803344;1,554264261;1,344033803
ENSMUSG00000046991;-0,455061388;0,776811718;0,99995239;5703;Wdr27;71682;"WD repeat domain 27 [Source:MGI Symbol;Acc:MGI:1918932]";1,554264261;1,133803344;1,133803344;1,554264261;1,344033803
ENSMUSG00000023707;0,20477579;0,776847814;0,99995239;2260;Ogfod2;66627;"2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:MGI Symbol;Acc:MGI:1913877]";12,49389349;14,39930246;14,39930246;12,49389349;13,44659798
ENSMUSG00000025656;-0,044840905;0,776861677;0,99995239;8776;Arhgef9;236915;"CDC42 guanine nucleotide exchange factor (GEF) 9 [Source:MGI Symbol;Acc:MGI:2442233]";40,3510914;39,11621536;39,11621536;40,3510914;39,73365338
ENSMUSG00000055296;0,009689971;0,77688115;0,99995239;17090;Tmem245;242474;"transmembrane protein 245 [Source:MGI Symbol;Acc:MGI:2445107]";240,6718429;242,2937745;242,2937745;240,6718429;241,4828087
ENSMUSG00000032925;0,508412736;0,776929435;0,99995239;4229;Itgbl1;223272;"integrin, beta-like 1 [Source:MGI Symbol;Acc:MGI:2443439]";1,315146683;1,870775517;1,870775517;1,315146683;1,5929611
ENSMUSG00000027950;-0,222770505;0,776966522;0,99995239;8380;Chrnb2;11444;"cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal) [Source:MGI Symbol;Acc:MGI:87891]";4,961689758;4,251762539;4,251762539;4,961689758;4,606726148
ENSMUSG00000046947;-0,181519324;0,777009143;0,99995239;3950;Adck2;57869;"aarF domain containing kinase 2 [Source:MGI Symbol;Acc:MGI:1889336]";6,814850992;6,009157722;6,009157722;6,814850992;6,412004357
ENSMUSG00000036764;-0,220939674;0,777076617;0,99995239;4476;Dnajc12;30045;"DnaJ heat shock protein family (Hsp40) member C12 [Source:MGI Symbol;Acc:MGI:1353428]";5,021469152;4,308452706;4,308452706;5,021469152;4,664960929
ENSMUSG00000008167;-0,182483209;0,777087557;0,99995239;3383;Fbxw9;68628;"F-box and WD-40 domain protein 9 [Source:MGI Symbol;Acc:MGI:1915878]";6,755071598;5,952467554;5,952467554;6,755071598;6,353769576
ENSMUSG00000039253;0,209607199;0,777093423;0,99995239;2520;Fn3krp;238024;"fructosamine 3 kinase related protein [Source:MGI Symbol;Acc:MGI:2679256]";11,71676136;13,54894996;13,54894996;11,71676136;12,63285566
ENSMUSG00000031543;-0,076549764;0,777116078;0,99995239;13527;Ank1;11733;"ankyrin 1, erythroid [Source:MGI Symbol;Acc:MGI:88024]";22,4770524;21,31550286;21,31550286;22,4770524;21,89627763
ENSMUSG00000082361;0,215105319;0,777121804;0,99995239;4520;Btc;12223;"betacellulin, epidermal growth factor family member [Source:MGI Symbol;Acc:MGI:99439]";10,93962922;12,69859745;12,69859745;10,93962922;11,81911334
ENSMUSG00000071359;0,127775334;0,777224943;0,99995239;3271;Tbpl1;237336;"TATA box binding protein-like 1 [Source:MGI Symbol;Acc:MGI:1339946]";48,72020666;53,23206699;53,23206699;48,72020666;50,97613682
ENSMUSG00000102411;0,224109714;0,777361374;0,99995239;2749;Gm36936;;"predicted gene, 36936 [Source:MGI Symbol;Acc:MGI:5610164]";9,803820726;11,45141377;11,45141377;9,803820726;10,62761725
ENSMUSG00000051238;-0,186522606;0,777361439;0,99995239;1838;Swsap1;66962;"SWIM type zinc finger 7 associated protein 1 [Source:MGI Symbol;Acc:MGI:1914212]";6,515954019;5,725706886;5,725706886;6,515954019;6,120830452
ENSMUSG00000004748;-0,212433193;0,777486902;0,99995239;1738;Mtfp1;67900;"mitochondrial fission process 1 [Source:MGI Symbol;Acc:MGI:1916686]";5,320366126;4,591903542;4,591903542;5,320366126;4,956134834
ENSMUSG00000024349;0,149540297;0,777492306;0,99995239;2741;Tmem173;72512;"transmembrane protein 173 [Source:MGI Symbol;Acc:MGI:1919762]";29,94947673;33,22043797;33,22043797;29,94947673;31,58495735
ENSMUSG00000019230;-0,209304973;0,777591447;0,99995239;9494;Lhx9;16876;"LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]";5,439924915;4,705283876;4,705283876;5,439924915;5,072604396
ENSMUSG00000035936;-0,209304973;0,777591447;0,99995239;5647;Aldh5a1;214579;"aldhehyde dehydrogenase family 5, subfamily A1 [Source:MGI Symbol;Acc:MGI:2441982]";5,439924915;4,705283876;4,705283876;5,439924915;5,072604396
ENSMUSG00000022912;-0,019571824;0,777595247;0,99995239;4088;Pros1;19128;"protein S (alpha) [Source:MGI Symbol;Acc:MGI:1095733]";75,68071365;74,66095018;74,66095018;75,68071365;75,17083192
ENSMUSG00000019791;-0,192026982;0,777604977;0,99995239;5519;Hint3;66847;"histidine triad nucleotide binding protein 3 [Source:MGI Symbol;Acc:MGI:1914097]";6,217057046;5,44225605;5,44225605;6,217057046;5,829656548
